MetaARIMA,No-PCA,No-MMR,No-Binarization,No-SH,Monte Carlo,Regr. Chain,Multi-output Regr.
0.0666017939342152,0.0919423318896475,0.0824464745891236,0.0913252820094639,0.0777805495288742,0.0595199177393925,0.0666017939342152,0.0666017939342152
0.0570631342163189,0.0566876726628961,0.1806162058808567,0.0677652430264447,0.0720027411861784,0.0825246817186505,0.0737002771900776,0.0570631342163189
0.0603041222273055,0.0742350495403478,0.1583998544659959,0.0695910012183478,0.1163350242135003,0.0603041222273055,0.0603041222273055,0.0603041222273055
0.0978044154510769,0.0942911135143872,0.1222975654108915,0.0953296866112649,0.0978044154510769,0.0978044154510769,0.0970116883510596,0.0978044154510769
0.1261792758580606,0.1261061806736992,0.1216435178556312,0.1284429300310521,0.1261792758580606,0.1261792758580606,0.1261792758580606,0.1261792758580606
0.0630404858588237,0.0629683125102132,0.0295834300049723,0.0630404858588237,0.0630404858588237,0.0629683125102132,0.0630404858588237,0.0630404858588237
0.0388426032453739,0.0568577440999963,0.0690313174765067,0.0411526825662131,0.0508528416282391,0.0380657043061312,0.0499790833826155,0.0388426032453739
0.0681690171713375,0.0800241102857771,0.1791633698065234,0.0681690171713375,0.0681690171713375,0.0681690171713375,0.1051943112471438,0.0681690171713375
0.0261040976345151,0.0223649431473432,0.028814045410319,0.0266767486089516,0.0261040976345151,0.0307647745058733,0.0296224015518834,0.0261040976345151
0.0823608956792881,0.0808536884976537,0.0876446858588019,0.0808551216886474,0.0823608956792881,0.0823608956792881,0.0823608956792881,0.0823608956792881
0.0529249212459299,0.0539394687396294,0.0714160244457879,0.0552636444096974,0.0713303304454417,0.0561897740169367,0.0526877058070076,0.0529249212459299
0.0399583653323087,0.029833092417942,0.1032309372446925,0.0400468273657212,0.0399583653323087,0.033709057675082,0.0399583653323087,0.0399583653323087
0.1318388344062229,0.1350991186741044,0.1401371263745531,0.1648799737057805,0.1318388344062229,0.1318388344062229,0.1318388344062229,0.1318388344062229
0.0552549129871855,0.0552549129871855,0.1746557008525822,0.0557914742886096,0.0552549129871855,0.0552549129871855,0.0552549129871855,0.0552549129871855
0.0910134648419229,0.1272838733311257,0.0517778336591778,0.0678285845227626,0.0793586879485312,0.0910134648419229,0.0891909200074157,0.0910134648419229
0.071201633494116,0.0789215669129353,0.0749127550238731,0.071201633494116,0.0745667011927134,0.0749980054645374,0.043848834559199,0.0753158666638832
0.0295208442302545,0.0284646395136503,0.0532916523119064,0.0256431549651176,0.0256431549651176,0.0295208442302545,0.0284646395136503,0.0295208442302545
0.0756494809443475,0.0755634661978121,0.0845073741506556,0.1102430740837875,0.0756494809443475,0.0756494809443475,0.0757481869004686,0.0757481869004686
0.0955789165082318,0.0917794474471628,0.0886557803182187,0.091494203960351,0.0955789165082318,0.0543747886247701,0.0908527917274969,0.0955789165082318
0.0762357663142554,0.0822385454077648,0.1192749237957557,0.0759563319107421,0.0780401577494869,0.0762357663142554,0.0762357663142554,0.0762357663142554
0.0618718112021355,0.0616613131465549,0.0476050330602974,0.0616613131465549,0.0616613131465549,0.0622123850987108,0.0618718112021355,0.0616240429664709
0.0536573044774744,0.0498718437790438,0.0769133186023601,0.0527539725933477,0.0495226153230986,0.0562494659736384,0.0536573044774744,0.0536573044774744
0.0194122055232343,0.0204315047298253,0.0347443295026472,0.0204315047298253,0.0204315047298253,0.0216213857923052,0.0194122055232343,0.0224656003144645
0.0546313867348226,0.054770060338706,0.1077492309404751,0.0548110680270025,0.0546313867348226,0.0546313867348226,0.0532329005582942,0.0546313867348226
0.1326537872022111,0.1254165158155258,0.1318014560813904,0.1341420364517762,0.1352677664792896,0.1326537872022111,0.1326537872022111,0.1326537872022111
0.0552772850043872,0.0657557791226401,0.0600727950007039,0.0503467042935784,0.0583128972631549,0.0541529429815235,0.0565433895637532,0.0591505006895605
0.1079639378977646,0.1009899330695087,0.175516176443635,0.1279511701038984,0.0984694367403555,0.0984694367403555,0.1063819308583724,0.1063819308583724
0.0479029758172948,0.0684125400651634,0.0796965238681193,0.0822390659953088,0.0483220650389566,0.0479029758172948,0.0479029758172948,0.0479029758172948
0.1119382262788534,0.1006067125622385,0.1430851918907422,0.090058874115367,0.1119382262788534,0.1119382262788534,0.0740967276780668,0.1119382262788534
0.0937505535516989,0.1173109171880432,0.1432152726254818,0.1077338646158892,0.0937505535516989,0.0931615094166758,0.0937505535516989,0.0937505535516989
0.1595268081675004,0.159657491456435,0.1732941996665871,0.1595483282942577,0.1595268081675004,0.1615078268962427,0.1615078268962427,0.1595268081675004
0.0655004362679241,0.1070753547988121,0.1577501203207346,0.1144421979532872,0.0652037267502783,0.064443451635145,0.0655004362679241,0.064409848020178
0.1006057935262872,0.0973083239205482,0.1179309719431704,0.0973083239205482,0.0973083239205482,0.0917980322480753,0.0923724959304559,0.1006057935262872
0.1779158694041499,0.18069057689613,0.2273911520230141,0.1793675236301327,0.1779158694041499,0.1758578333283131,0.1810714029257609,0.1779158694041499
0.2129608354920545,0.2124785901083075,0.3416743734219757,0.2066111427360556,0.2129608354920545,0.3861972428947342,0.2178942428202998,0.2129608354920545
0.0528856568791354,0.0667283558705515,0.0644212192712582,0.0496338894407399,0.0667283558705515,0.0529388891823575,0.0528856568791354,0.0667283558705515
0.1579855962493838,0.15964969565995,0.262440977489957,0.1665569022942571,0.1555371172090718,0.1565614367784169,0.1565614367784169,0.1579855962493838
0.0404739034756401,0.0399195661254594,0.0934371446695926,0.0439439824027193,0.0424920619346603,0.0424920619346603,0.0399195661254594,0.0404739034756401
0.0833944141614224,0.0903906487857352,0.1271242553207734,0.0901578024839764,0.0887433623070995,0.0805530959619079,0.0818345082637449,0.080274365395904
0.053168655576866,0.0528134026535392,0.0695163152828306,0.0494032173709828,0.0546889856344083,0.053168655576866,0.053168655576866,0.053168655576866
0.1168746684729028,0.1152161627383239,0.1367713284203572,0.1142830948387931,0.1168746684729028,0.1269164013916674,0.1240726255448413,0.1151508288895809
0.0222239410622631,0.0222239410622631,0.0780619276231812,0.0270637956023389,0.0222239410622631,0.0232417112546548,0.0222239410622631,0.0222239410622631
0.1108900198876979,0.116595837517615,0.1245742309537791,0.1143388949486731,0.1108900198876979,0.1148877359220701,0.1108900198876979,0.1108900198876979
0.160285037407364,0.1628595545621242,0.1463632034445362,0.1600809475690816,0.1651011414651781,0.1569587166669665,0.1651011414651781,0.1651011414651781
0.1566830799283035,0.155576613523817,0.1709360015092188,0.156585362981314,0.1566830799283035,0.1566830799283035,0.1566830799283035,0.1566830799283035
0.1432711625824341,0.1481223187238442,0.1264871723966753,0.1481223187238442,0.1488802831669371,0.1452550117668564,0.1432711625824341,0.1432711625824341
0.0398027075225429,0.0354956431611843,0.1245229598526979,0.0351543288227374,0.0354956431611843,0.0398027075225429,0.0402524400954908,0.0308552810554945
0.0305122098510399,0.0288727020297977,0.2096102298126297,0.0288727020297977,0.0331605842938631,0.0331605842938631,0.0318536927782356,0.0305122098510399
0.0930292214501632,0.0930229280274804,0.1032069637351228,0.0930229280274804,0.0930292214501632,0.0931317676469759,0.0930292214501632,0.0930292214501632
0.0958957097608499,0.0974443204406661,0.1460255953257872,0.0976699343831835,0.099781184717154,0.0958957097608499,0.0958957097608499,0.0958564913268935
0.0278965874430944,0.0317198684360726,0.0506287358009558,0.0423619627652686,0.0239831324601403,0.0199431053920673,0.0199431053920673,0.0278965874430944
0.1086760825781465,0.1086979450718267,0.1070148390368884,0.1065708031292897,0.1086760825781465,0.1086760825781465,0.1086760825781465,0.1086760825781465
0.0537645507416685,0.0683177072059699,0.0552108897926024,0.0683177072059699,0.0537645507416685,0.0537645507416685,0.0411907113707175,0.0523852994993417
0.0360247202232426,0.0349518403146311,0.10868834387013,0.0351378102209577,0.0366226670568952,0.0363374023530835,0.0363850651949148,0.0360247202232426
0.107714594160358,0.1360530847946916,0.1465462757384493,0.1099319442220477,0.1019837159240092,0.0979399500753722,0.107714594160358,0.107714594160358
0.0270207455831072,0.0267039243069931,0.0728828270903685,0.0268269378137952,0.0270207455831072,0.025954021634134,0.0270207455831072,0.0270726865450075
0.0115403980234538,0.013950284343066,0.0178103977372704,0.0136957183220773,0.0114511563273863,0.0118896807213046,0.0115403980234538,0.0115403980234538
0.0380869952191454,0.0400413952843382,0.0315572338539273,0.0379963222563236,0.0380869952191454,0.0373462634252516,0.0432309876544029,0.0380869952191454
0.1004175097332425,0.1265119033864677,0.1085453903196185,0.0971586570225872,0.1004175097332425,0.1004175097332425,0.1004175097332425,0.1004175097332425
0.1018752113870941,0.1136820894961806,0.1737106799592962,0.0809850448859123,0.1018752113870941,0.1060650982693191,0.0928165712630805,0.0969248567256846
0.1211190111058538,0.1266461591891922,0.1579693112967798,0.124129945799756,0.1202913222408746,0.1279493870876852,0.1225537806706413,0.1211190111058538
0.1066057807540433,0.0956834529075978,0.1230565431859954,0.1386201407876396,0.1066057807540433,0.1061950021729089,0.0992905622806338,0.105399867617777
0.0817218610004647,0.0791440540309581,0.1397414284349989,0.0817193593657505,0.0786591389555241,0.0817218610004647,0.0778282595488389,0.0817218610004647
0.041257500320745,0.038525600741131,0.0544901773113512,0.0391418341417517,0.0304682241400426,0.041257500320745,0.0379577517696529,0.041257500320745
0.0249387983914079,0.0259884858285883,0.0366363183701176,0.0255279994189639,0.0249387983914079,0.0285137521290018,0.0247057537696584,0.0285137521290018
0.0473281407353114,0.0661315962074016,0.0723812536180349,0.06992341609436,0.0473281407353114,0.0677149245751656,0.0709469817069558,0.0473281407353114
0.0296697360541216,0.0298637925914035,0.0377758503640359,0.0262173214527897,0.0320589492820868,0.0296697360541216,0.0296697360541216,0.0297129851612421
0.0652404467563286,0.0612478194080111,0.1046663981925428,0.0766767507920925,0.0733264254565074,0.0684759400961405,0.0652404467563286,0.0658105323234883
0.0234868013859256,0.0239826078129257,0.0526217572663532,0.0269031785448097,0.0234868013859256,0.0215976014170888,0.0234868013859256,0.0234868013859256
0.0724629219359738,0.0715859811774488,0.0888080215070389,0.0754655083679669,0.0724629219359738,0.0715859811774488,0.0724629219359738,0.0724629219359738
0.1046164451333483,0.100562042460325,0.099381549530335,0.0875574258006248,0.1046164451333483,0.0866690421668056,0.1046164451333483,0.1046164451333483
0.0561795932117414,0.0549828643556508,0.0801777482552748,0.0549828643556508,0.0518598812534706,0.0561795932117414,0.0559380185333521,0.0561795932117414
0.0943312289811731,0.0921873131278602,0.0861228141886515,0.0980130336815347,0.0943312289811731,0.0898264048588584,0.0982519976324794,0.0982519976324794
0.1064054302488162,0.1443926745402865,0.1259520473036303,0.1443926745402865,0.1004272715331923,0.1558745442762602,0.1103172681528757,0.1006527204283459
0.0313795763751519,0.0342984358165452,0.0379840330506828,0.0323615736144037,0.0313795763751519,0.0299043913069342,0.0299043913069342,0.0313795763751519
0.0993364156904248,0.1988417166892829,0.1981533598119667,0.0922186735443504,0.0993364156904248,0.0719612280007026,0.0993364156904248,0.0993364156904248
0.0578835825027357,0.0470684718137029,0.0482621775432916,0.056004415602106,0.0578835825027357,0.0578835825027357,0.048327396192497,0.0567352178702352
0.0289656925760916,0.0317790724069437,0.0471456919345028,0.0338256537225281,0.0289656925760916,0.0247751584730078,0.0289656925760916,0.0289656925760916
0.0492029746978182,0.0459934265218786,0.0617888901765133,0.0522047144754298,0.0492029746978182,0.0492029746978182,0.0474858526857449,0.0492029746978182
0.0406267448432626,0.0584207988823209,0.0431848098920487,0.0293031280570839,0.0406267448432626,0.0529563695108988,0.058191918643427,0.0406267448432626
0.0936299490816311,0.0910519991944394,0.1849760784401172,0.0910519991944394,0.0837176119746797,0.0854557460181674,0.090206801640915,0.0837176119746797
0.1600121599147406,0.1702976015675769,0.1670890713489885,0.1600143152961693,0.1600121599147406,0.1600121599147406,0.1411889707756662,0.1611056448566856
0.1002221527971001,0.0938540380472845,0.0912195769955396,0.0962226793857132,0.0959069629544965,0.0962226793857132,0.1002221527971001,0.1002221527971001
0.1137970769336299,0.1118444596668701,0.1589380393668541,0.1215753523963965,0.1530671301362958,0.130338593292249,0.1137970769336299,0.1137970769336299
0.0807866415867446,0.0869924596084206,0.1290844416299036,0.0816817431258896,0.0842128927785346,0.0797883952421056,0.0798563305313714,0.0832241570359336
0.0152243383880898,0.0139553737969561,0.0187696275366779,0.0130959056084358,0.0167913610771077,0.0152243383880898,0.0129221581303443,0.0129221581303443
0.0709598067809954,0.0713844554799084,0.1040772274160033,0.0828525933920657,0.0683587032089666,0.0709598067809954,0.0709598067809954,0.0709598067809954
0.1290338283413735,0.1386860773194388,0.126821875448257,0.1363129371950495,0.1290338283413735,0.1290338283413735,0.1381334782806271,0.1362273239966445
0.1131182579708746,0.1263767211375561,0.1584218158445721,0.1156520785108464,0.123163613415792,0.1131182579708746,0.1131182579708746,0.1131182579708746
0.0205921509894738,0.0229778121121519,0.0663428564108725,0.0205680059795126,0.0205921509894738,0.0205921509894738,0.0211740006991999,0.0205921509894738
0.0730069622732516,0.0717614620821954,0.1037304602488141,0.0727515365843608,0.0730069622732516,0.0758231019612159,0.0727515365843608,0.0733694605731078
0.0140853842364862,0.0126445193902617,0.0448054385660855,0.0139095136823643,0.0140853842364862,0.0127431232686912,0.0140853842364862,0.0140853842364862
0.021982094514516,0.0734578002898329,0.0308827249796046,0.0411891737856414,0.0135251866067445,0.021982094514516,0.0355879987652339,0.0215435931718916
0.0998911192752039,0.1165616112612675,0.1267249272235405,0.1211381297090382,0.1202510182285565,0.1147454940907601,0.1179999547378418,0.1010606304294788
0.1996851435100408,0.165227720673076,0.1959584687154563,0.165227720673076,0.165227720673076,0.1917106545229585,0.1917106545229585,0.1917106545229585
0.0231690695538902,0.0217411339251568,0.0224765937912294,0.0241421252909689,0.0250410912459654,0.0231690695538902,0.0269720796517046,0.0213067536311958
0.083838729699995,0.0834849923061656,0.1285685487135053,0.0777366827917532,0.083838729699995,0.083838729699995,0.083838729699995,0.083838729699995
0.0274482819849641,0.0275297419892287,0.04522948216452,0.0279834175509049,0.0275314486213744,0.0246812726542772,0.0274482819849641,0.0274482819849641
0.10203857153674,0.1022899841252681,0.1240467032228975,0.1021662664313579,0.10203857153674,0.1008344213671303,0.0973447972383072,0.1033652546268796
0.0292007286901855,0.0300985756120113,0.0317648238232007,0.0268148622702657,0.025722023143355,0.0349258206427008,0.0292007286901855,0.0292007286901855
0.024984015288546,0.0247270486846288,0.0322186022533615,0.0245743514347411,0.025960178639869,0.0240409300413924,0.0251322496738535,0.0251322496738535
0.0720382184631591,0.0771641894677632,0.0697504060562125,0.0771641894677632,0.0725182277043266,0.069400314235463,0.0720382184631591,0.0689633897441642
0.1023540895043835,0.1001248658264131,0.1007651369443716,0.1023540895043835,0.1023540895043835,0.0955069496742351,0.094725021172435,0.1023540895043835
0.1353313618454015,0.1353313618454015,0.1531738905134099,0.1272043749933618,0.5314180219628929,0.1320213900006773,0.1353313618454015,0.1353313618454015
0.0747145907211772,0.0756581856164396,0.1086226652944179,0.0727759922079873,0.0747145907211772,0.0781829108513007,0.0747145907211772,0.0747145907211772
0.0930768366129584,0.0616229928871965,0.0702083936557802,0.0784221164711668,0.0915663339767312,0.0921972441620772,0.0931841774376909,0.0930768366129584
0.0381168689483491,0.0397093307432452,0.0431816797138656,0.040902284344344,0.0409811473642708,0.0402033059418696,0.0381168689483491,0.0382306066485348
0.0918831983377266,0.0918831983377266,0.1121603676568922,0.0971264400978061,0.0918831983377266,0.0918831983377266,0.0930175086492858,0.0918523743687162
0.1186981480863091,0.1193464796790891,0.1436181799807019,0.1262581494672046,0.1145744205226991,0.1145744205226991,0.1186981480863091,0.1184743866874489
0.0480966456920364,0.0521561712865576,0.0943747174518104,0.0521561712865576,0.0507590020337865,0.0481417433616672,0.0480966456920364,0.0480966456920364
0.1266637402877178,0.1535614029479431,0.1376008806803085,0.1335200168423659,0.1217746830706895,0.1130734873271998,0.1217746830706895,0.1217746830706895
0.0578473345783399,0.058556526473551,0.0598010929426312,0.0529277637584333,0.0578473345783399,0.108563728924479,0.0582255187215585,0.0578473345783399
0.09014456641121,0.0775003632454598,0.0907196352273122,0.0919479521090719,0.0855967094136995,0.09014456641121,0.09014456641121,0.09014456641121
0.1212964895506899,0.1654741734403527,0.131398906869184,0.1674814926485633,0.1113885984248922,0.1479237960355355,0.1381335341082072,0.1381335341082072
0.1242911522005298,0.129425137325805,0.1766524219534348,0.129425137325805,0.1296271366276356,0.1296271366276356,0.1242911522005298,0.1242911522005298
0.0540944685824673,0.0543195456520293,0.0559888074612707,0.0584170821723973,0.0540944685824673,0.0621746168246277,0.0545590037183696,0.0545590037183696
0.0260895513144664,0.0261067381783124,0.0297492835106903,0.0257990183578225,0.0260895513144664,0.0257212590745039,0.0260895513144664,0.0260895513144664
0.0514672298781049,0.0522702775226106,0.1020714203493101,0.0529733689969436,0.0541174321653327,0.0509511012200771,0.0514672298781049,0.0512957144485708
0.145096587989835,0.1534525302127971,0.2317189417090789,0.1440720855730997,0.1441267210737495,0.1416218120532611,0.1533998199767449,0.145096587989835
0.1026097552338182,0.10101939287736,0.1592722245612385,0.1026097552338182,0.1026097552338182,0.0969189313099598,0.1026097552338182,0.1026097552338182
0.02328058155671,0.0235036632668408,0.0818802235106503,0.0264856474044294,0.0238405391084129,0.02328058155671,0.02328058155671,0.02328058155671
0.1504508847324347,0.1468586697535587,0.1324207033968187,0.1550447726402111,0.1414881516467414,0.1504508847324347,0.1504508847324347,0.1504508847324347
0.1417800505999116,0.1387953566240283,0.2231671559782228,0.1377624316608849,0.1438398748216363,0.1377624316608849,0.1377624316608849,0.141706419644282
0.0302857851875021,0.035330663833182,0.1165260273278226,0.0317150520044132,0.036944239650643,0.0392665717715636,0.0302290377162303,0.0388262596618281
0.1582653212841916,0.1573078610676032,0.1888370974931768,0.1562347892203791,0.1582653212841916,0.1582653212841916,0.1562347892203791,0.1562347892203791
0.0563826538998374,0.0586576250446128,0.2376217252713347,0.0627510623709012,0.059126447761824,0.0563826538998374,0.0570778131220813,0.059126447761824
0.0822286110858214,0.0822286110858214,0.1631778862904512,0.0825962914559703,0.0822286110858214,0.0880317209671782,0.0822286110858214,0.0822286110858214
0.1965235794352543,0.1960576427173525,0.2517965712144512,0.1960576427173525,0.201933304091502,0.1936332275104065,0.1965235794352543,0.1965235794352543
0.0363312721649762,0.036665447475681,0.0578178141231527,0.0389119845857416,0.0363312721649762,0.0363312721649762,0.0363695524932634,0.0363312721649762
0.0407542510191096,0.0516866977202097,0.0382024537032116,0.0446081007659902,0.0481323493735789,0.0481323493735789,0.057069881976485,0.0508593666567796
0.0545790195133693,0.0542977627542508,0.078032151625124,0.0542069206039791,0.0545790195133693,0.054526944225317,0.0545790195133693,0.0545790195133693
0.0960007030778476,0.0954015771093894,0.0861766171533648,0.0812913924652928,0.0960007030778476,0.0954170812171216,0.0960007030778476,0.0960007030778476
0.2635183683573185,0.2635183683573185,0.3869355867000144,0.365282237876994,0.2635183683573185,0.1999306560982729,0.2635183683573185,0.2635183683573185
0.0997369351150987,0.126778222095601,0.0867576757717772,0.0688278218206854,0.1879501367192265,0.0855068597482788,0.1115638624702384,0.0997369351150987
0.0694053179703316,0.0903488383743525,0.087730666432402,0.0689127562059642,0.0694053179703316,0.0677144468819372,0.0677620421095105,0.0694053179703316
0.063057707680543,0.059584490929385,0.0972081869161351,0.060134781030771,0.0575265027721159,0.063057707680543,0.0628656107955408,0.0531188567159593
0.0605313151111945,0.0526329566690825,0.2366362280990851,0.0526329566690825,0.055929433094403,0.0605313151111945,0.0590182555926376,0.0605313151111945
0.0783081074619681,0.070240442886728,0.0638543087250011,0.0716038643441328,0.0783081074619681,0.0783081074619681,0.070240442886728,0.070240442886728
0.0759542251459868,0.0745886257834016,0.1175963430530452,0.0741288701497857,0.0759542251459868,0.0816404428191604,0.0759542251459868,0.0759542251459868
0.0246807517740611,0.0237713707706408,0.4072325779254037,0.0237713707706408,0.0246807517740611,0.0255082283910701,0.0246807517740611,0.0251928192408716
0.0795464095236313,0.0713142012370114,0.0505827405875937,0.0706906682954028,0.0788789326969934,0.0702960088123561,0.0795464095236313,0.0795464095236313
0.0579741325510263,0.0588554355744013,0.0738879471585378,0.0588306351897854,0.0573986702740471,0.0573986702740471,0.0573986702740471,0.0573986702740471
0.0554841888567029,0.0527360650150491,0.0706297384513986,0.0554841888567029,0.0554841888567029,0.0554841888567029,0.0554841888567029,0.0554841888567029
0.0277912407293085,0.0271055845423721,0.0386080124726641,0.0273769848464671,0.0277912407293085,0.0270547505897205,0.0266764440887252,0.02708419221985
0.051588873842186,0.0551028750001344,0.0635038571174362,0.0551028750001344,0.051588873842186,0.051588873842186,0.053383878902374,0.053383878902374
0.0839929680394823,0.0882982810670848,0.1075994988966794,0.0919329172571861,0.0919329172571861,0.0919329172571861,0.0847110083190256,0.0839929680394823
0.0314047798176223,0.0368140491214903,0.2063354581969512,0.0332970816371737,0.0332970816371737,0.0332970816371737,0.03484219771548,0.0332970816371737
0.0564468115437551,0.0574059453045528,0.0634266880227113,0.050014627864531,0.0564468115437551,0.0456979242857409,0.0479530337082089,0.0479530337082089
0.0506330435099924,0.0506330435099924,0.096354251342817,0.0506330435099924,0.0506330435099924,0.0458382503390757,0.0506330435099924,0.0506330435099924
0.1170851922057424,0.1133292173734333,0.1397800205559316,0.0946594561435103,0.1170851922057424,0.0835146667143101,0.1178620505993812,0.1170851922057424
0.0167266417936842,0.0167266417936842,0.0441750308403645,0.0148206021642433,0.0169124616471975,0.0157545261576893,0.0167266417936842,0.0167266417936842
0.1471782149078609,0.1588575955553505,0.3654148604906115,0.1595963055243866,0.1471782149078609,0.159870811145344,0.1471782149078609,0.1471782149078609
0.0825105248753598,0.0823672238739917,0.1058093544977131,0.082535372269052,0.0825105248753598,0.0825398788700301,0.0825105248753598,0.0825105248753598
0.0208480927861737,0.0386057034581656,0.1109466605612288,0.0331663736113658,0.0208480927861737,0.0208480927861737,0.0208480927861737,0.0208480927861737
0.1109977964270353,0.0959612598306565,0.1778883493115944,0.0947757503747551,0.0938713756119965,0.1109173976776473,0.0978811890688295,0.1014435746004353
0.0237436193143796,0.0248894438497558,0.1425213445073727,0.0425987443016734,0.0250144776641292,0.0250144776641292,0.0237436193143796,0.0237436193143796
0.0667789851997677,0.1210084359651899,0.0816717524662581,0.0850791530835513,0.0511839344165556,0.0490148917337299,0.0667789851997677,0.0667789851997677
0.0564657019075882,0.0554885881333384,0.1505047056088773,0.0530350152422837,0.0564657019075882,0.0564657019075882,0.0564657019075882,0.0564657019075882
0.2878450241242326,0.2588752452620237,0.3283420269768431,0.2557147679241861,0.2878450241242326,0.2754819007964577,0.3050949051079336,0.2878450241242326
0.1380831660700409,0.1380831660700409,0.1298559471336794,0.1282084333037536,0.1380831660700409,0.1204944978571103,0.1380831660700409,0.1380831660700409
0.2746851954701534,0.2621874684141366,0.242913130604599,0.2649293035657871,0.2746851954701534,0.2672113319000319,0.2746851954701534,0.2746851954701534
0.0624047592396089,0.064108654357031,0.0653531150043997,0.0624047592396089,0.0624047592396089,0.0650619849063364,0.0624047592396089,0.0635593259821901
0.0372100396776813,0.0382447300672663,0.0350584359432408,0.0374141544688223,0.0363001963649776,0.0355377063320918,0.0342242778500328,0.0355377063320918
0.1045684982728762,0.0974524191241006,0.1369212257793483,0.0957528141452082,0.1045684982728762,0.1174308835834453,0.0966718692660514,0.0966718692660514
0.0553616971345936,0.0606382026955821,0.0667268886520536,0.0583482974475558,0.0553616971345936,0.0553616971345936,0.0553616971345936,0.0553616971345936
0.0465281396053712,0.0476701056400373,0.0660810315436591,0.0473604178608304,0.0466200669033403,0.0466200669033403,0.0456046158114365,0.0459833578596052
0.0452059987724092,0.0468380832500972,0.1021829298081446,0.0460855219123858,0.0452059987724092,0.0466999163272808,0.0455676364673864,0.0452059987724092
0.043859366349913,0.0414792056945634,0.0928753867473362,0.0338514066032275,0.0411007250333273,0.0605813459276945,0.0457382402776489,0.043859366349913
0.0238143043433006,0.0247431275449558,0.034058399588504,0.0261612686064196,0.0238143043433006,0.0249703698204479,0.0247431275449558,0.0241511774633925
0.0268864905117193,0.0268775090000204,0.0427059704800105,0.0297966672843155,0.0272610312643086,0.0268864905117193,0.0268864905117193,0.0268864905117193
0.0190013137786825,0.0184182352198421,0.0294569344467177,0.0184017514455268,0.017926386192094,0.0190013137786825,0.0190013137786825,0.0190013137786825
0.0709781556120734,0.0727560775522824,0.0962522766703586,0.0712686449410648,0.071443906933422,0.0714749390179673,0.0709781556120734,0.0709781556120734
0.054314509022788,0.067776699367055,0.1286005064490566,0.054314509022788,0.056433059316202,0.054314509022788,0.0534304026231855,0.054314509022788
0.0930741955555056,0.080056682684716,0.2196983995236446,0.0882880055546469,0.3442383054777512,0.0930741955555056,0.0926263506766629,0.0930741955555056
0.0385142944427486,0.0350097461661862,0.0703546517410768,0.0343919475681607,0.0407282196175059,0.0430689399191951,0.0385142944427486,0.0716758214895383
0.052326787308048,0.0558232315259941,0.0915681272164424,0.0520252509093562,0.0650152474748985,0.0639831192225686,0.0569989089822882,0.0561367892922312
0.0440385954303862,0.0410818897460957,0.041038782305592,0.0410818897460957,0.0440385954303862,0.0451768385723578,0.0440385954303862,0.0440385954303862
0.2244963957712988,0.2184315298353192,0.2530887320086283,0.2184315298353192,0.2244963957712988,0.2086489023041002,0.2244963957712988,0.2244963957712988
0.0787545676781749,0.0768628916200683,0.0768829067576991,0.0794327764123096,0.0760627591943326,0.0780786485289368,0.0774514318232492,0.0774514318232492
0.0689884103332847,0.0702556796848732,0.0655705004421704,0.0542074900501241,0.0542074900501241,0.0542074900501241,0.0864015362641982,0.0689884103332847
0.0942030442121818,0.066122383661234,0.05774770438335,0.0701679731494571,0.0948920381097542,0.0942030442121818,0.0942030442121818,0.0942030442121818
0.1010585903734809,0.1015209098110321,0.1223243571328471,0.1029236908373663,0.1010585903734809,0.1059830024641169,0.1058915779632883,0.1025213101410112
