MetaARIMA(0.0),MetaARIMA(0.1),MetaARIMA(0.2),MetaARIMA(0.3),MetaARIMA(0.4),MetaARIMA(0.5),MetaARIMA(0.6),MetaARIMA(0.7),MetaARIMA(0.8),MetaARIMA(0.9),MetaARIMA(1.0),unique_id,AutoARIMA
0.0608940421004655,0.0608940421004655,0.0608940421004655,0.0608940421004655,0.0608940421004655,0.0855409818377526,0.088564510546466,0.0596947398255388,0.0596947398255388,0.0596947398255388,0.0596947398255388,"Tourism,Monthly,m101",0.1118381727154895
0.0774289395248077,0.0622797479060753,0.0622797479060753,0.0622797479060753,0.0699691319256399,0.0699691319256399,0.0578664816996732,0.0582330299897356,0.0582330299897356,0.0582330299897356,0.0582330299897356,"Tourism,Monthly,m100",0.2483116404519458
0.092863855897043,0.092863855897043,0.092863855897043,0.092863855897043,0.0633748366769825,0.0603041222273055,0.0590370808069229,0.0590370808069229,0.0603041222273055,0.0603041222273055,0.0603041222273055,"Tourism,Monthly,m102",0.1723376770226874
0.0977271795727568,0.0977271795727568,0.0977271795727568,0.0977271795727568,0.1086346136746247,0.0972529803990115,0.0972529803990115,0.0970116883510596,0.0970116883510596,0.0970116883510596,0.0970116883510596,"Tourism,Monthly,m112",0.1241294186236666
0.1259077129742317,0.1259077129742317,0.1147876238417317,0.1147876238417317,0.1256186223332449,0.1252739777583013,0.1261792758580606,0.1261792758580606,0.1261792758580606,0.1261792758580606,0.1261792758580606,"Tourism,Monthly,m111",0.1510549681544746
0.0621514832275705,0.1099795016247578,0.0661063621370676,0.0661063621370676,0.0661063621370676,0.0443384892946143,0.0443384892946143,0.0443384892946143,0.0443384892946143,0.0443384892946143,0.0443384892946143,"Tourism,Monthly,m115",0.0704018762917861
0.0411526825662131,0.0676110014870053,0.0534005038415927,0.0411526825662131,0.0411526825662131,0.0411526825662131,0.0676110014870053,0.0676110014870053,0.0415384457532312,0.0415384457532312,0.0415384457532312,"Tourism,Monthly,m108",0.0789556069770462
0.0697047294447491,0.0697047294447491,0.068230670810108,0.0697047294447491,0.068230670810108,0.068230670810108,0.0681690171713375,0.0681690171713375,0.101528693051805,0.101528693051805,0.101528693051805,"Tourism,Monthly,m125",0.2134299710655178
0.0266007682802583,0.0266767486089516,0.0266767486089516,0.0266767486089516,0.0266767486089516,0.0266767486089516,0.0175952613340651,0.0263591835050954,0.0263591835050954,0.0263591835050954,0.0263591835050954,"Tourism,Monthly,m13",0.0358045427921557
0.0778692534597658,0.0778692534597658,0.0778692534597658,0.0778692534597658,0.0778692534597658,0.0823608956792881,0.0823608956792881,0.0823608956792881,0.0823608956792881,0.0823608956792881,0.0823608956792881,"Tourism,Monthly,m157",0.1412574799717675
0.0528097339483251,0.0528097339483251,0.0528097339483251,0.0528097339483251,0.0528097339483251,0.0528097339483251,0.0528097339483251,0.0511673473410695,0.0511673473410695,0.0511673473410695,0.0511673473410695,"Tourism,Monthly,m159",0.1108118385694759
0.0399583653323087,0.0399583653323087,0.0399583653323087,0.0399583653323087,0.0399583653323087,0.0399583653323087,0.0399583653323087,0.0399583653323087,0.0399583653323087,0.0399583653323087,0.0399583653323087,"Tourism,Monthly,m16",0.0464782435550344
0.1331870590474594,0.1331870590474594,0.1331870590474594,0.1331870590474594,0.1339537710695054,0.1316329815180564,0.1318388344062229,0.1318388344062229,0.1318388344062229,0.1318388344062229,0.1318388344062229,"Tourism,Monthly,m168",0.147742776955156
0.055302033063178,0.055302033063178,0.055302033063178,0.055302033063178,0.055302033063178,0.055302033063178,0.055302033063178,0.0552549129871855,0.0552549129871855,0.0552549129871855,0.0552549129871855,"Tourism,Monthly,m173",0.0973694814925175
0.1036475334758205,0.1036475334758205,0.1036475334758205,0.1036475334758205,0.1036475334758205,0.1036475334758205,0.1036475334758205,0.1036475334758205,0.1036475334758205,0.1036475334758205,0.1036475334758205,"Tourism,Monthly,m179",0.2281530807632237
0.0789215669129353,0.0789215669129353,0.0789215669129353,0.0789215669129353,0.0789215669129353,0.0789215669129353,0.0789215669129353,0.0789215669129353,0.043848834559199,0.043848834559199,0.0374340851397735,"Tourism,Monthly,m182",0.105397050658681
0.0284646395136503,0.0284646395136503,0.0284646395136503,0.0284646395136503,0.0284646395136503,0.0295208442302545,0.0289602204631292,0.0289602204631292,0.0289602204631292,0.0289602204631292,0.0289602204631292,"Tourism,Monthly,m187",0.0991706098575118
0.0755035228243884,0.0755035228243884,0.0755035228243884,0.0755035228243884,0.0755035228243884,0.0755035228243884,0.0755817606202081,0.0755817606202081,0.0755817606202081,0.0755817606202081,0.0755817606202081,"Tourism,Monthly,m190",0.0940805551642854
0.0458623345457862,0.0917794474471628,0.0917794474471628,0.0917794474471628,0.0917794474471628,0.0917794474471628,0.0917794474471628,0.0917794474471628,0.0917794474471628,0.0917794474471628,0.0917794474471628,"Tourism,Monthly,m193",0.1509585145615421
0.0767960328209751,0.0767960328209751,0.0767960328209751,0.0767960328209751,0.0767960328209751,0.0767960328209751,0.0759563319107421,0.0759563319107421,0.0759563319107421,0.0759563319107421,0.0759563319107421,"Tourism,Monthly,m204",0.1219690816094918
0.061684690233683,0.061684690233683,0.061684690233683,0.061684690233683,0.061684690233683,0.0624784496438039,0.0618718112021355,0.0618718112021355,0.0618718112021355,0.0618718112021355,0.0618718112021355,"Tourism,Monthly,m207",0.1174473232549277
0.0527539725933477,0.0527539725933477,0.0527539725933477,0.0527539725933477,0.0527539725933477,0.0562494659736384,0.0575337499202165,0.0579170578684034,0.0579170578684034,0.0579170578684034,0.0579170578684034,"Tourism,Monthly,m211",0.1303003190220931
0.0216817920927757,0.0216817920927757,0.021193519062631,0.021193519062631,0.018959798092919,0.018959798092919,0.018959798092919,0.018959798092919,0.0194122055232343,0.0194122055232343,0.0194122055232343,"Tourism,Monthly,m212",0.1569861357841398
0.0547737707474959,0.054792672743869,0.054770060338706,0.054770060338706,0.054770060338706,0.054770060338706,0.054770060338706,0.0514406537499749,0.0514406537499749,0.054547212697544,0.054547212697544,"Tourism,Monthly,m210",0.1076330874483597
0.1396033569332046,0.1396033569332046,0.1396033569332046,0.1396033569332046,0.1396033569332046,0.1396033569332046,0.1326537872022111,0.1326537872022111,0.1339672927666848,0.1339672927666848,0.1339672927666848,"Tourism,Monthly,m215",0.1351041832303084
0.057691717736827,0.057691717736827,0.057691717736827,0.057691717736827,0.0513435260797462,0.0513435260797462,0.0513435260797462,0.0565433895637532,0.0565433895637532,0.0565433895637532,0.0572222076296049,"Tourism,Monthly,m217",0.1227908258227442
0.0984694367403555,0.1009899330695087,0.1009899330695087,0.1009899330695087,0.1009899330695087,0.1009899330695087,0.1255933095738768,0.1255933095738768,0.1328135626704771,0.1328135626704771,0.1299804205803284,"Tourism,Monthly,m230",0.1432086580445485
0.0480248730107907,0.0574164871284476,0.0574164871284476,0.0472110146522457,0.0483220650389566,0.0472110146522457,0.0696323417369169,0.0712694974967577,0.0682430204261609,0.0712694974967577,0.0712694974967577,"Tourism,Monthly,m231",0.1040955231666266
0.1126769991639153,0.1126769991639153,0.1126769991639153,0.1126769991639153,0.1126769991639153,0.1126769991639153,0.0756570196635957,0.0756570196635957,0.0756570196635957,0.0756570196635957,0.0756570196635957,"Tourism,Monthly,m234",0.1381443234278876
0.1072762784763905,0.1072762784763905,0.1085512445864335,0.1085512445864335,0.1071147012904186,0.1072654838243305,0.1105464592325658,0.0937505535516989,0.0937505535516989,0.0937505535516989,0.0937505535516989,"Tourism,Monthly,m242",0.316054442141519
0.1596573050429332,0.1596573050429332,0.160336598459767,0.160336598459767,0.160336598459767,0.160336598459767,0.1592764266566251,0.1592764266566251,0.1592028407793771,0.1603796475901316,0.1603796475901316,"Tourism,Monthly,m245",0.2036766854185029
0.1144421979532872,0.1144421979532872,0.1144421979532872,0.1144421979532872,0.1144421979532872,0.1144421979532872,0.1144421979532872,0.1144421979532872,0.0647195530370506,0.0614527712743561,0.0614527712743561,"Tourism,Monthly,m251",0.1605357734152747
0.0875442357363558,0.0875442357363558,0.0950631151260923,0.0950631151260923,0.0950631151260923,0.0950631151260923,0.0950631151260923,0.1022686008531965,0.1022686008531965,0.0961834849524117,0.0961834849524117,"Tourism,Monthly,m253",0.1714440839815258
0.1819471772066388,0.1819471772066388,0.1854044459165317,0.1854044459165317,0.1854044459165317,0.1854044459165317,0.1799629323070179,0.1799629323070179,0.1799629323070179,0.1799629323070179,0.1799629323070179,"Tourism,Monthly,m255",0.2455801271383214
0.2104520272346883,0.2146647907714989,0.2146647907714989,0.2114170895649823,0.2146647907714989,0.2146647907714989,0.2129608354920545,0.2129608354920545,0.2129608354920545,0.2129608354920545,0.2129608354920545,"Tourism,Monthly,m254",0.2190850805679138
0.0768218490660171,0.0496338894407399,0.0496338894407399,0.0496338894407399,0.0496338894407399,0.0496338894407399,0.0496338894407399,0.0528856568791354,0.0528856568791354,0.0528856568791354,0.0528856568791354,"Tourism,Monthly,m261",0.0934028865203874
0.1597311184057225,0.1597311184057225,0.15964969565995,0.1581907133560315,0.1581907133560315,0.1581907133560315,0.1588425995646555,0.1574693758444847,0.1574693758444847,0.1574693758444847,0.1574693758444847,"Tourism,Monthly,m267",0.1495710152294382
0.0634862533857461,0.0634862533857461,0.0520656983358059,0.0616862771411238,0.0346851717403194,0.0424920619346603,0.0453576487104161,0.0446419803433743,0.0446419803433743,0.0446419803433743,0.0446419803433743,"Tourism,Monthly,m27",0.0799446152166979
0.080274365395904,0.080274365395904,0.080274365395904,0.080274365395904,0.080274365395904,0.080274365395904,0.080274365395904,0.0805488969696062,0.0805488969696062,0.0805488969696062,0.0805488969696062,"Tourism,Monthly,m282",0.1274411363413493
0.053549949920069,0.0537972365699955,0.0537972365699955,0.0537972365699955,0.053168655576866,0.053168655576866,0.053168655576866,0.053168655576866,0.053168655576866,0.053168655576866,0.053168655576866,"Tourism,Monthly,m285",0.3851627135514421
0.1152161627383239,0.1152161627383239,0.1152161627383239,0.1152161627383239,0.1152161627383239,0.1152161627383239,0.1161160165915664,0.113866410411035,0.113866410411035,0.1157125834450337,0.1151508288895809,"Tourism,Monthly,m287",0.1533101547374017
0.0211196370121214,0.0211196370121214,0.0211196370121214,0.0211196370121214,0.0211196370121214,0.0211196370121214,0.0211196370121214,0.0222239410622631,0.0222239410622631,0.0222239410622631,0.0222239410622631,"Tourism,Monthly,m3",0.0411751681271559
0.6519293518951894,0.2765615431649411,0.2765615431649411,0.2765615431649411,0.112597514990934,0.1138264416247753,0.1179077019023708,0.1128070629240529,0.1108900198876979,0.1108900198876979,0.1108900198876979,"Tourism,Monthly,m300",0.1464604134281366
0.4553227485820281,0.1594125647514832,0.1476320846120072,0.1594125647514832,0.1594125647514832,0.1594125647514832,0.1594125647514832,0.1378228382333534,0.1594125647514832,0.1594125647514832,0.1594125647514832,"Tourism,Monthly,m307",0.3613948184380269
0.1554762841721174,0.1554762841721174,0.1554762841721174,0.1554762841721174,0.1554762841721174,0.1555214954376992,0.1552382063077656,0.1566830799283035,0.1566830799283035,0.1566830799283035,0.1566830799283035,"Tourism,Monthly,m312",0.1709360015092188
0.141523481739012,0.141523481739012,0.141523481739012,0.141523481739012,0.141523481739012,0.141523481739012,0.1431789545349925,0.1432711625824341,0.1432711625824341,0.1432711625824341,0.1452550117668564,"Tourism,Monthly,m313",0.1584807889083162
0.0348018869787689,0.0348018869787689,0.0348018869787689,0.037545022788154,0.0351543288227374,,,,,,,"Tourism,Monthly,m32",0.3090233951588397
0.0288727020297977,0.0288727020297977,0.0438316889757373,0.0438316889757373,0.0331605842938631,0.0331605842938631,0.0347642364949919,0.0305122098510399,0.0305122098510399,0.0305122098510399,0.0305122098510399,"Tourism,Monthly,m320",0.3431369714803118
0.094423820344714,0.094423820344714,0.0932661837503188,0.0932661837503188,0.0932661837503188,0.0931317676469759,0.0930292214501632,0.0930292214501632,0.0930292214501632,0.0930292214501632,0.0930292214501632,"Tourism,Monthly,m323",0.1163557086595451
0.09647489740669,0.09647489740669,0.09647489740669,0.09647489740669,0.09647489740669,0.0959344614287549,0.0958564913268935,0.0958564913268935,0.0958564913268935,0.0958564913268935,0.0958564913268935,"Tourism,Monthly,m322",0.1460255953257872
0.5728439774927662,0.0398877737806382,0.029574963190389,0.0346988473179318,0.0346988473179318,0.0346988473179318,0.0346988473179318,0.0346988473179318,0.0346988473179318,0.0346988473179318,0.0346988473179318,"Tourism,Monthly,m329",0.1299549802254245
0.1083112484881777,0.1083112484881777,0.1083112484881777,0.1116525174858949,0.1116525174858949,0.1086760825781465,0.1066299884645251,0.1066299884645251,0.1066299884645251,0.1066299884645251,0.1066299884645251,"Tourism,Monthly,m342",0.1072963826243232
0.0515267788187142,0.0523852994993417,0.0523852994993417,0.0508871897369816,0.0505869969009014,0.0523852994993417,0.0523852994993417,0.0398501907070402,0.0410108482933787,0.0410108482933787,0.0410108482933787,"Tourism,Monthly,m344",0.0746226733087206
0.0348737777332559,0.0350480393286099,0.0350480393286099,0.0350480393286099,0.0350281870576015,0.0383363592711121,0.0363850651949148,0.0363850651949148,0.0363850651949148,0.0363850651949148,0.0363850651949148,"Tourism,Monthly,m345",0.0791530422160283
0.1095086215636619,0.1095086215636619,0.1057679066354818,0.1070582881945704,0.1181434636580223,0.0979399500753722,0.0991091811807128,0.0991091811807128,0.0991091811807128,0.0991091811807128,0.0991091811807128,"Tourism,Monthly,m343",0.1030353519194107
0.033326679256013,0.033326679256013,0.033326679256013,0.033326679256013,0.033326679256013,0.033326679256013,0.0270207455831072,0.0270207455831072,0.0270207455831072,0.0284631901937321,0.0265572850925732,"Tourism,Monthly,m35",0.0680923293181613
0.013950284343066,0.013950284343066,0.013950284343066,0.0139069585389218,0.0139069585389218,0.0115403980234538,0.0115403980234538,0.0115403980234538,0.0115403980234538,0.0115403980234538,0.0115403980234538,"Tourism,Monthly,m354",0.1153831796720542
0.0373773540873954,0.0373773540873954,0.0373773540873954,0.0381060558100126,0.0380869952191454,0.0380869952191454,0.0380869952191454,0.0380869952191454,0.0380869952191454,0.0380869952191454,0.0448576964177739,"Tourism,Monthly,m353",0.038104727984506
0.1268514606272028,0.1268514606272028,0.1182905340684902,0.1265119033864677,0.0986644297126928,0.1035179316094221,0.0986644297126928,0.0995735207039789,0.1035179316094221,0.1112165864818967,0.1112165864818967,"Tourism,Monthly,m359",0.556132757257617
0.0930095852329103,0.0809850448859123,0.0809850448859123,0.0809850448859123,0.1105434901779424,0.1018752113870941,0.1018752113870941,0.1018752113870941,0.1018752113870941,0.1018752113870941,0.1018752113870941,"Tourism,Monthly,m358",0.1925319093921648
0.1311392576616303,0.1373356204748561,0.1373356204748561,0.1311392576616303,0.1311392576616303,0.1311392576616303,0.1224092091434646,0.1265174000818155,0.1265174000818155,0.1265174000818155,0.1265174000818155,"Tourism,Monthly,m366",0.2676852031627055
0.1405483043072793,0.1031723545964295,0.1386201407876396,0.1386201407876396,0.1175578622011106,0.1026315925596371,0.1026315925596371,0.0867746201310051,0.0975772756646498,0.0975772756646498,0.0992905622806338,"Tourism,Monthly,m42",0.1984315206096536
0.0786327011175507,0.0786327011175507,0.0786327011175507,0.0786327011175507,0.0785645424585896,0.0785645424585896,0.0785645424585896,0.0785645424585896,0.0836260676617464,0.0792858864441458,0.0792858864441458,"Tourism,Monthly,m44",0.1939875041571192
0.0317010365002229,0.0317010365002229,0.0330151108989956,0.0391418341417517,0.0391418341417517,0.0524286787071719,0.0382583674944832,0.0416220491964041,0.041257500320745,0.041257500320745,0.041257500320745,"Tourism,Monthly,m47",0.1065833407650658
0.0253523882047319,0.0259884858285883,0.0259884858285883,0.0259884858285883,0.0259884858285883,0.0259884858285883,0.0259884858285883,0.0455460270364213,0.0455460270364213,0.0430635089184505,0.0430635089184505,"Tourism,Monthly,m51",0.1060898161467769
0.0681311295043863,0.0666056298187162,0.0666056298187162,0.0666056298187162,0.0666056298187162,0.0666455944113339,0.0666455944113339,0.0473281407353114,0.0658401699174187,0.0666455944113339,0.0675170336001001,"Tourism,Monthly,m63",0.0723812536180349
0.0298800484140964,0.0298800484140964,0.0298800484140964,0.0298800484140964,0.0298800484140964,0.0296697360541216,0.0298715319231011,0.0304240313484796,0.0304240313484796,0.0304240313484796,0.0304240313484796,"Tourism,Monthly,m69",0.1536212266160671
0.0627521972531407,0.0627521972531407,0.0627521972531407,0.0733264254565074,0.0733264254565074,0.0733264254565074,0.0652404467563286,0.0652404467563286,0.0652404467563286,0.0652404467563286,0.0652404467563286,"Tourism,Monthly,m64",0.1086695769578109
0.0237531162331746,0.0237531162331746,0.0237531162331746,0.0237531162331746,0.0237531162331746,0.0223780190641169,0.0241877355509174,0.0241877355509174,0.0241877355509174,0.0241877355509174,0.0241877355509174,"Tourism,Monthly,m73",0.0835594911223967
0.0724852583998661,0.0724852583998661,0.0724852583998661,0.0724852583998661,0.0724852583998661,0.0724852583998661,0.0714752428274972,0.0714752428274972,0.0722238174741525,0.0722238174741525,0.0714752428274972,"Tourism,Monthly,m77",0.0856649811900886
0.1008608041717971,0.1008608041717971,0.1008608041717971,0.1008608041717971,0.1008608041717971,0.1012304340788811,0.1046164451333483,0.1046164451333483,0.1046164451333483,0.1046164451333483,0.1046164451333483,"Tourism,Monthly,m82",0.0845685656480778
0.0530080128135338,0.0530080128135338,0.0518598812534706,0.0518598812534706,0.0518598812534706,0.0521287142720597,0.0530080128135338,0.0561795932117414,0.0561795932117414,0.0561795932117414,0.0561795932117414,"Tourism,Monthly,m88",0.1056658363660659
0.0882923190498691,0.0882923190498691,0.0882923190498691,0.0882923190498691,0.0882923190498691,0.0934196002444785,0.0905986485104956,0.0895050032553381,0.0895050032553381,0.0895050032553381,0.0895050032553381,"Tourism,Monthly,m95",0.1589286252378415
0.10183718790877,0.10013414540859,0.1064054302488162,0.1064054302488162,0.1064054302488162,0.1064054302488162,0.1064054302488162,0.1064054302488162,0.1064054302488162,0.0503214168459993,0.0533472766768919,"Tourism,Monthly,m97",0.1693367045124655
0.0352246338756872,0.0343208027716857,0.0352246338756872,0.0352246338756872,0.0299372511004085,0.0296621366079149,0.0296621366079149,0.0296621366079149,0.0296621366079149,0.0296621366079149,0.0296621366079149,"Tourism,Monthly,m1",0.1619152035686265
0.1584183180836215,0.1499775562881871,0.0858236182547866,0.0858236182547866,0.0858236182547866,0.0858236182547866,0.1050412201900763,0.1050412201900763,0.1927552349979577,0.0897494753166721,0.0897494753166721,"Tourism,Monthly,m106",0.1257429091444138
0.0471669803760237,0.0471669803760237,0.056004415602106,0.056004415602106,0.056004415602106,0.048327396192497,0.048327396192497,0.048327396192497,0.048327396192497,0.048327396192497,0.048327396192497,"Tourism,Monthly,m11",0.0970774980587697
0.0290171444165681,0.0290171444165681,0.0290171444165681,0.0290171444165681,0.0290171444165681,0.0292911241703415,0.0262435690266306,0.0262435690266306,0.0289656925760916,0.0289656925760916,0.0289656925760916,"Tourism,Monthly,m113",0.1065309748502564
0.0474858526857449,0.0474858526857449,0.0474858526857449,0.0474858526857449,0.0474858526857449,0.0483408418636461,0.0483408418636461,0.0462918969047974,0.0462918969047974,0.0462918969047974,0.0462918969047974,"Tourism,Monthly,m114",0.069785498143159
0.0604241541195734,0.0604241541195734,0.0604241541195734,0.0604241541195734,0.0279097523164539,0.0279097523164539,0.0406267448432626,0.058191918643427,0.0588026294529213,0.0588026294529213,0.0588026294529213,"Tourism,Monthly,m12",0.1019051644483512
0.091559030206747,0.0941873188134034,0.0941873188134034,0.0941873188134034,0.0910519991944394,0.0872480807081055,0.0872480807081055,0.090633390330143,0.090633390330143,0.090633390330143,0.090633390330143,"Tourism,Monthly,m124",0.2212467352080233
0.1505128749697228,0.1486767701107956,0.154132658311445,0.154132658311445,0.154132658311445,0.1618784270180495,0.1618784270180495,0.1611056448566856,0.1611056448566856,0.1611056448566856,0.1611056448566856,"Tourism,Monthly,m133",0.2901998617714445
0.0952760689386106,0.0952760689386106,0.0952760689386106,0.0952760689386106,0.0952760689386106,0.0962226793857132,0.1002221527971001,0.1002221527971001,0.1002221527971001,0.1002221527971001,0.1002221527971001,"Tourism,Monthly,m135",0.1862882537764617
0.130338593292249,0.130338593292249,0.130338593292249,0.130338593292249,0.130338593292249,0.1293523582579096,0.1166421977743279,0.1190830660422179,0.1190830660422179,0.1190830660422179,0.1190830660422179,"Tourism,Monthly,m139",0.1997690059888601
0.0789008576731205,0.0789008576731205,0.0789008576731205,0.0789008576731205,0.0789008576731205,0.0789008576731205,0.0782422018224247,0.0774156774788672,0.0774156774788672,0.0774156774788672,0.0774156774788672,"Tourism,Monthly,m142",0.1302922235637839
0.0290133347189457,0.0333597635152036,0.0333597635152036,0.0333597635152036,0.0147830210669767,0.0129221581303443,0.0129221581303443,0.0129221581303443,0.0129221581303443,0.0129221581303443,0.0129221581303443,"Tourism,Monthly,m15",0.0213765580575127
0.0828525933920657,0.0828525933920657,0.0793506218339579,0.0549950963648721,0.0549950963648721,0.0677388029246911,0.0677388029246911,0.0783416359008881,0.0783416359008881,0.0783416359008881,0.0783416359008881,"Tourism,Monthly,m154",0.0852885390576098
0.1404547007638696,0.1404547007638696,0.1404547007638696,0.1404547007638696,0.1404547007638696,0.1404547007638696,0.1394469634057721,0.1386860773194388,0.1386860773194388,0.1386860773194388,0.1386860773194388,"Tourism,Monthly,m164",0.1710449639425925
0.1124266721662391,0.1124266721662391,0.1124266721662391,0.1124266721662391,0.1124266721662391,0.111840532088873,0.123163613415792,0.1131182579708746,0.1131182579708746,0.1131182579708746,0.1131182579708746,"Tourism,Monthly,m167",0.2437296282263404
0.0206838182984613,0.0206838182984613,0.0206838182984613,0.0206838182984613,0.0206838182984613,0.0214095255578382,0.0206831687420939,0.0206831687420939,0.0206831687420939,0.0206831687420939,0.0210536387822482,"Tourism,Monthly,m174",0.0641377028653516
0.0730484838232552,0.0730484838232552,0.0730484838232552,0.0730484838232552,0.0730484838232552,0.0730484838232552,0.0733694605731078,0.0733694605731078,0.0727515365843608,0.0727515365843608,0.0727515365843608,"Tourism,Monthly,m177",0.1036574562057325
